Date,Type,Name,Start,End,Duration
7/13/18,place,Unknown,2018-07-13T09:21:51-07:00,2018-07-13T09:27:30-07:00,339
7/13/18,move,transport,2018-07-13T09:27:30-07:00,2018-07-13T09:33:18-07:00,348
7/13/18,place,Unknown,2018-07-13T09:34:32-07:00,2018-07-13T12:57:52-07:00,12200
7/13/18,place,Unknown,2018-07-13T12:57:53-07:00,2018-07-13T14:34:13-07:00,5780
7/13/18,move,transport,2018-07-13T14:34:13-07:00,2018-07-13T14:50:53-07:00,1000
7/13/18,place,Unknown,2018-07-13T14:50:53-07:00,2018-07-13T15:00:05-07:00,552
7/13/18,move,transport,2018-07-13T15:00:05-07:00,2018-07-13T15:06:55-07:00,410
7/13/18,place,Unknown,2018-07-13T15:06:56-07:00,2018-07-13T16:24:33-07:00,4657
7/13/18,move,transport,2018-07-13T16:24:33-07:00,2018-07-13T17:31:22-07:00,4009
7/13/18,place,Unknown,2018-07-13T17:31:23-07:00,2018-07-13T22:16:18-07:00,17095
7/13/18,move,transport,2018-07-13T22:16:18-07:00,2018-07-13T22:23:18-07:00,420
7/13/18,place,Unknown,2018-07-13T22:23:18-07:00,2018-07-14T00:00:00-07:00,5802
