Date,Type,Name,Start,End,Duration
4/20/18,place,Unknown,2018-04-20T11:26:47-07:00,2018-04-20T13:48:20-07:00,8493
4/20/18,move,transport,2018-04-20T13:48:20-07:00,2018-04-20T14:04:37-07:00,977
4/20/18,place,Unknown,2018-04-20T14:04:38-07:00,2018-04-20T14:10:46-07:00,368
4/20/18,move,transport,2018-04-20T14:10:46-07:00,2018-04-20T14:31:22-07:00,1236
4/20/18,place,Unknown,2018-04-20T14:31:23-07:00,2018-04-20T15:03:51-07:00,1948
4/20/18,move,walking,2018-04-20T15:03:51-07:00,2018-04-20T15:12:05-07:00,494
4/20/18,place,Unknown,2018-04-20T15:12:06-07:00,2018-04-20T15:23:15-07:00,669
4/20/18,move,walking,2018-04-20T15:23:15-07:00,2018-04-20T15:31:51-07:00,516
4/20/18,move,transport,2018-04-20T15:31:51-07:00,2018-04-20T15:35:28-07:00,217
4/20/18,place,Unknown,2018-04-20T15:35:29-07:00,2018-04-20T15:49:03-07:00,814
4/20/18,move,walking,2018-04-20T15:49:03-07:00,2018-04-20T15:53:10-07:00,247
4/20/18,move,transport,2018-04-20T15:53:10-07:00,2018-04-20T16:11:18-07:00,1088
4/20/18,place,Unknown,2018-04-20T16:11:19-07:00,2018-04-20T16:26:58-07:00,939
4/20/18,move,walking,2018-04-20T16:26:58-07:00,2018-04-20T17:10:46-07:00,2628
4/20/18,place,Unknown,2018-04-20T17:10:47-07:00,2018-04-20T17:36:52-07:00,1565
4/20/18,move,walking,2018-04-20T17:36:52-07:00,2018-04-20T18:23:52-07:00,2820
4/20/18,move,transport,2018-04-20T18:23:52-07:00,2018-04-20T18:34:30-07:00,638
4/20/18,place,Unknown,2018-04-20T18:34:30-07:00,2018-04-20T18:43:36-07:00,546
4/20/18,move,cycling,2018-04-20T22:20:05-07:00,2018-04-20T22:23:30-07:00,205
