Date,Type,Name,Start,End,Duration
4/11/18,move,transport,2018-04-11T08:26:00-07:00,2018-04-11T08:43:09-07:00,1029
4/11/18,place,Unknown,2018-04-11T08:43:10-07:00,2018-04-11T17:22:48-07:00,31178
4/11/18,move,transport,2018-04-11T17:22:48-07:00,2018-04-11T18:00:13-07:00,2245
4/11/18,move,walking,2018-04-11T18:00:13-07:00,2018-04-11T18:31:08-07:00,1855
4/11/18,place,Unknown,2018-04-11T18:31:09-07:00,2018-04-11T18:35:04-07:00,235
4/11/18,move,walking,2018-04-11T18:35:04-07:00,2018-04-11T18:51:32-07:00,988
4/11/18,move,walking,2018-04-11T18:51:33-07:00,2018-04-11T18:59:22-07:00,469
4/11/18,move,walking,2018-04-11T19:24:58-07:00,2018-04-11T19:25:28-07:00,30
4/11/18,move,walking,2018-04-11T19:28:14-07:00,2018-04-11T19:28:35-07:00,21
4/11/18,move,walking,2018-04-11T19:33:48-07:00,2018-04-11T19:45:42-07:00,714
4/11/18,place,Unknown,2018-04-11T19:45:43-07:00,2018-04-11T22:12:55-07:00,8832
