"Date","Keys","Clicks"
"2019-03-01",6795,4043
"2019-03-02",2639,1314
"2019-03-03",14204,4326
"2019-03-04",15427,4379
"2019-03-05",16400,3418
"2019-03-06",12332,4321
"2019-03-07",43,36
