"Date","Keys","Clicks"
"2019-09-07",16721,6144
"2019-09-08",624,275
"2019-09-09",4926,1864
"2019-09-10",9071,5744
"2019-09-11",5583,2960
"2019-09-12",4927,1480
"2019-09-13",4,30
