"Date","Keys","Clicks"
"2019-06-23",5670,2424
"2019-06-24",1527,833
"2019-06-25",4498,1975
"2019-06-26",3977,3305
"2019-06-27",11143,2035
"2019-06-28",13625,2547
"2019-06-29",17069,2316
