"Date","Keys","Clicks"
"2018-12-16",11265,4639
"2018-12-17",8279,2013
"2018-12-18",9623,3796
"2018-12-19",6134,1670
"2018-12-20",11202,2835
"2018-12-21",2355,723
"2018-12-22",47,71
