"Date","Keys","Clicks"
"2018-10-07",616,597
"2018-10-08",8066,3325
"2018-10-09",12742,5788
"2018-10-10",12062,4589
"2018-10-11",8149,2652
"2018-10-12",7985,4611
"2018-10-13",9042,4027
