"Date","Keys","Clicks"
"2019-08-13",9571,2807
"2019-08-14",12449,3210
"2019-08-15",3923,2834
"2019-08-16",8861,4993
"2019-08-17",4145,7474
"2019-08-18",7057,5295
"2019-08-19",3,22
