"Date","Keys","Clicks"
"2019-09-27",5322,3198
"2019-09-28",11042,5214
"2019-09-29",296,235
"2019-09-30",5563,1733
"2019-10-01",11311,5696
"2019-10-02",7899,4489
"2019-10-03",3,25
