"Date","Keys","Clicks"
"2018-08-28",16614,1727
"2018-08-29",8359,1776
"2018-08-30",4355,2643
"2018-08-31",9685,2121
"2018-09-01",9267,2595
"2018-09-02",4016,172
"2018-09-03",3,30
