"Date","Keys","Clicks"
"2019-07-24",6187,771
"2019-07-25",1738,962
"2019-07-26",10364,4567
"2019-07-27",15701,6035
"2019-07-28",10174,5168
"2019-07-29",0,0
"2019-07-30",1,23
