"Date","Keys","Clicks"
"2019-07-04",4751,1946
"2019-07-05",4933,1343
"2019-07-06",8575,1725
"2019-07-07",14294,2360
"2019-07-08",10143,1458
"2019-07-09",458,279
"2019-07-10",16,24
