"Date","Keys","Clicks"
"2018-08-18",6979,4913
"2018-08-19",5144,1018
"2018-08-20",3067,2223
"2018-08-21",4162,2415
"2018-08-22",2644,1781
"2018-08-23",1646,1477
"2018-08-24",2,23
