"Date","Keys","Clicks"
"2018-08-03",7441,3591
"2018-08-04",2550,1095
"2018-08-05",41,13
"2018-08-06",8865,5094
"2018-08-07",7579,5345
"2018-08-08",14286,7300
"2018-08-09",2,20
