"Date","Keys","Clicks"
"2018-08-08",14286,7300
"2018-08-09",16182,6625
"2018-08-10",5178,1978
"2018-08-11",1488,1162
"2018-08-12",3449,1425
"2018-08-13",3516,1863
"2018-08-14",2,13
