"Date","Keys","Clicks"
"2021-12-10",14105,5998
"2021-12-11",7623,2858
"2021-12-12",9388,3536
"2021-12-13",23100,3930
"2021-12-14",19181,4869
"2021-12-15",5106,1847
"2021-12-16",8,17
