"Date","Keys","Clicks"
"2021-02-08",6120,8321
"2021-02-09",13446,3672
"2021-02-10",13796,3373
"2021-02-11",8498,2744
"2021-02-12",7617,2981
"2021-02-13",10054,2964
"2021-02-14",16,19
