"Date","Keys","Clicks"
"2022-05-09",12074,5686
"2022-05-10",7539,4732
"2022-05-11",12895,4034
"2022-05-12",9070,3413
"2022-05-13",6730,2486
"2022-05-14",1910,1365
"2022-05-15",232,63
