"Date","Keys","Clicks"
"2022-03-25",8726,2545
"2022-03-26",0,0
"2022-03-27",5512,4484
"2022-03-28",1616,238
"2022-03-29",5041,1174
"2022-03-30",8620,4239
"2022-03-31",11,47
