"Date","Keys","Clicks"
"2021-04-04",8414,3210
"2021-04-05",7455,1771
"2021-04-06",4366,1796
"2021-04-07",17132,2610
"2021-04-08",7006,3854
"2021-04-09",17803,3900
"2021-04-10",63,116
