"Date","Keys","Clicks"
"2022-11-30",7984,4690
"2022-12-01",6803,3594
"2022-12-02",5012,2036
"2022-12-03",2083,626
"2022-12-04",15177,3736
"2022-12-05",7198,1346
"2022-12-06",3,18
