"Date","Keys","Clicks"
"2020-09-01",8292,1359
"2020-09-02",7299,1839
"2020-09-03",13340,2690
"2020-09-04",11058,2547
"2020-09-05",2297,1920
"2020-09-06",9936,2929
"2020-09-07",3,22
