"Date","Keys","Clicks"
"2023-03-05",3903,1324
"2023-03-06",999,625
"2023-03-07",1480,1219
"2023-03-08",15436,4738
"2023-03-09",4061,707
"2023-03-10",14799,3531
"2023-03-11",211,110
