"Date","Keys","Clicks"
"2022-02-08",15352,4463
"2022-02-09",11597,4735
"2022-02-10",9906,1808
"2022-02-11",18831,3380
"2022-02-12",5704,3018
"2022-02-13",3698,1515
"2022-02-14",8,21
