"Date","Keys","Clicks"
"2020-04-14",20973,2523
"2020-04-15",26594,2008
"2020-04-16",33472,1903
"2020-04-17",11249,1547
"2020-04-18",0,0
"2020-04-19",11120,2348
"2020-04-20",44,8
