"Date","Keys","Clicks"
"2020-03-05",0,0
"2020-03-06",14039,3979
"2020-03-07",567,582
"2020-03-08",14011,2702
"2020-03-09",15947,3872
"2020-03-10",7750,1878
"2020-03-11",40,19
