"Date","Keys","Clicks"
"2020-12-15",12772,3152
"2020-12-16",15162,3260
"2020-12-17",6014,1970
"2020-12-18",13331,1613
"2020-12-19",9793,2777
"2020-12-20",14896,2587
"2020-12-21",3,21
