"Date","Keys","Clicks"
"2021-10-06",10486,4187
"2021-10-07",237,45
"2021-10-08",12420,6168
"2021-10-09",9467,3272
"2021-10-10",13467,3717
"2021-10-11",22785,3826
"2021-10-12",1608,313
