"Date","Keys","Clicks"
"2021-08-22",1671,1096
"2021-08-23",15840,6406
"2021-08-24",9461,3829
"2021-08-25",18846,2706
"2021-08-26",13587,3584
"2021-08-27",6249,4108
"2021-08-28",5,20
