"Date","Keys","Clicks"
"2021-03-05",993,812
"2021-03-06",0,0
"2021-03-07",0,0
"2021-03-08",1446,553
"2021-03-09",16434,3802
"2021-03-10",17415,2367
"2021-03-11",3,30
