"Date","Keys","Clicks"
"2020-05-09",10477,1344
"2020-05-10",9328,2014
"2020-05-11",20795,1385
"2020-05-12",14933,2618
"2020-05-13",13145,3129
"2020-05-14",222,218
"2020-05-15",62,9
