"Date","Keys","Clicks"
"2021-12-15",5106,1847
"2021-12-16",15589,6241
"2021-12-17",1860,2687
"2021-12-18",5180,1396
"2021-12-19",7839,1624
"2021-12-20",6037,1760
"2021-12-21",350,37
