"Date","Keys","Clicks"
"2019-12-06",16357,2444
"2019-12-07",3207,923
"2019-12-08",605,273
"2019-12-09",3430,1795
"2019-12-10",11193,4627
"2019-12-11",1443,743
"2019-12-12",46,19
