"Date","Keys","Clicks"
"2020-07-08",7410,1637
"2020-07-09",10759,2950
"2020-07-10",13895,3020
"2020-07-11",4811,1708
"2020-07-12",12758,1997
"2020-07-13",16372,2213
"2020-07-14",99,12
