"Date","Keys","Clicks"
"2021-08-07",7592,7804
"2021-08-08",6247,5385
"2021-08-09",160,284
"2021-08-10",2936,291
"2021-08-11",4920,1855
"2021-08-12",2996,511
"2021-08-13",106,137
