"Date","Keys","Clicks"
"2022-07-03",10216,3516
"2022-07-04",14896,4091
"2022-07-05",10706,3493
"2022-07-06",23879,4432
"2022-07-07",21007,4589
"2022-07-08",7053,2422
"2022-07-09",7,43
