"Date","Keys","Clicks"
"2019-10-22",12711,7539
"2019-10-23",307,293
"2019-10-24",14537,5041
"2019-10-25",2549,999
"2019-10-26",6473,1060
"2019-10-27",4274,2601
"2019-10-28",3,48
