"Date","Keys","Clicks"
"2023-06-18",14223,4233
"2023-06-19",14020,3887
"2023-06-20",14339,5109
"2023-06-21",9680,4400
"2023-06-22",12947,4004
"2023-06-23",8659,2921
"2023-06-24",3,26
