"Date","Keys","Clicks"
"2020-12-10",12884,1997
"2020-12-11",626,355
"2020-12-12",18293,2112
"2020-12-13",3303,1914
"2020-12-14",13042,5099
"2020-12-15",12772,3152
"2020-12-16",244,503
