"Date","Keys","Clicks"
"2022-04-04",5301,2035
"2022-04-05",8778,3593
"2022-04-06",11952,3217
"2022-04-07",2932,359
"2022-04-08",4538,939
"2022-04-09",2205,2011
"2022-04-10",158,110
