"Date","Keys","Clicks"
"2021-01-09",5449,747
"2021-01-10",9703,2215
"2021-01-11",367,186
"2021-01-12",13247,3604
"2021-01-13",11499,4073
"2021-01-14",13164,1080
"2021-01-15",2,40
