"Date","Keys","Clicks"
"2020-09-06",9936,2929
"2020-09-07",15716,3062
"2020-09-08",18449,2640
"2020-09-09",10314,2519
"2020-09-10",16235,2325
"2020-09-11",20066,3475
"2020-09-12",6,23
