"Date","Keys","Clicks"
"2023-03-20",17584,2545
"2023-03-21",13514,1710
"2023-03-22",5622,2466
"2023-03-23",11049,4138
"2023-03-24",5950,2356
"2023-03-25",10505,2880
"2023-03-26",630,187
