"Date","Keys","Clicks"
"2021-05-09",0,0
"2021-05-10",0,0
"2021-05-11",0,0
"2021-05-12",3120,2154
"2021-05-13",11487,6209
"2021-05-14",9271,6078
"2021-05-15",77,53
