"Date","Keys","Clicks"
"2021-07-23",0,0
"2021-07-24",11589,4590
"2021-07-25",19968,4258
"2021-07-26",21731,5104
"2021-07-27",19061,5805
"2021-07-28",20911,4894
"2021-07-29",3,17
