Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
26/05/18,walking,walking,2018-05-26T09:25:49+02:00,2018-05-26T09:26:18+02:00,29,0.015,30,1
26/05/18,walking,walking,2018-05-26T11:06:05+02:00,2018-05-26T11:07:06+02:00,61,0.062,124,3
26/05/18,transport,transport,2018-05-26T11:08:57+02:00,2018-05-26T12:17:27+02:00,4110,97.544,0,0
26/05/18,walking,walking,2018-05-26T12:17:27+02:00,2018-05-26T12:24:41+02:00,434,0.317,599,14
26/05/18,transport,transport,2018-05-26T12:24:41+02:00,2018-05-26T13:29:13+02:00,3872,98.663,0,0
26/05/18,walking,walking,2018-05-26T13:29:38+02:00,2018-05-26T13:31:36+02:00,118,0.088,177,4
26/05/18,walking,walking,2018-05-26T15:50:20+02:00,2018-05-26T15:51:10+02:00,50,0.035,70,2
26/05/18,walking,walking,2018-05-26T16:20:32+02:00,2018-05-26T16:21:01+02:00,29,0.020,40,1
26/05/18,walking,walking,2018-05-26T16:44:26+02:00,2018-05-26T17:04:44+02:00,1218,1.304,1635,58
26/05/18,walking,walking,2018-05-26T17:10:56+02:00,2018-05-26T17:15:22+02:00,266,0.173,237,8
26/05/18,transport,transport,2018-05-26T17:15:22+02:00,2018-05-26T17:23:21+02:00,479,0.682,0,0
26/05/18,walking,walking,2018-05-26T17:23:47+02:00,2018-05-26T17:29:17+02:00,330,0.371,495,17
26/05/18,walking,walking,2018-05-26T17:34:56+02:00,2018-05-26T17:35:00+02:00,4,0.003,7,0
26/05/18,walking,walking,2018-05-26T17:47:11+02:00,2018-05-26T17:51:46+02:00,275,0.322,399,14
26/05/18,walking,walking,2018-05-26T18:03:50+02:00,2018-05-26T18:06:32+02:00,162,0.182,243,8
26/05/18,walking,walking,2018-05-26T18:15:34+02:00,2018-05-26T18:21:09+02:00,335,0.377,503,17
26/05/18,walking,walking,2018-05-26T18:39:33+02:00,2018-05-26T18:46:54+02:00,441,0.528,700,23
26/05/18,walking,walking,2018-05-26T18:49:05+02:00,2018-05-26T18:51:21+02:00,136,0.153,204,7
26/05/18,walking,walking,2018-05-26T19:00:27+02:00,2018-05-26T19:03:03+02:00,156,0.184,218,8
26/05/18,walking,walking,2018-05-26T19:05:21+02:00,2018-05-26T19:10:19+02:00,298,0.336,448,15
26/05/18,walking,walking,2018-05-26T19:21:55+02:00,2018-05-26T19:38:52+02:00,1017,0.935,1405,42
26/05/18,walking,walking,2018-05-26T19:38:52+02:00,2018-05-26T19:43:16+02:00,264,0.297,396,13
26/05/18,walking,walking,2018-05-26T21:54:45+02:00,2018-05-26T21:54:54+02:00,9,0.004,0,0
26/05/18,walking,walking,2018-05-26T21:55:56+02:00,2018-05-26T22:28:16+02:00,1940,2.096,3321,93
