Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
02/06/18,walking,walking,2018-06-02T08:22:45+02:00,2018-06-02T08:52:17+02:00,1772,1.700,2549,76
02/06/18,walking,walking,2018-06-02T08:55:44+02:00,2018-06-02T08:56:03+02:00,19,0.015,30,1
02/06/18,walking,walking,2018-06-02T09:03:42+02:00,2018-06-02T09:05:10+02:00,88,0.064,128,3
02/06/18,walking,walking,2018-06-02T09:19:58+02:00,2018-06-02T09:26:03+02:00,365,0.411,548,18
02/06/18,walking,walking,2018-06-02T09:48:09+02:00,2018-06-02T09:48:58+02:00,49,0.037,74,2
02/06/18,walking,walking,2018-06-02T10:06:41+02:00,2018-06-02T10:07:10+02:00,29,0.014,20,1
02/06/18,walking,walking,2018-06-02T10:24:30+02:00,2018-06-02T10:28:02+02:00,212,0.238,318,11
02/06/18,walking,walking,2018-06-02T11:02:31+02:00,2018-06-02T11:03:02+02:00,31,0.031,62,1
02/06/18,walking,walking,2018-06-02T11:03:37+02:00,2018-06-02T11:05:34+02:00,117,0.088,176,4
02/06/18,walking,walking,2018-06-02T12:08:33+02:00,2018-06-02T12:10:09+02:00,96,0.070,140,3
02/06/18,walking,walking,2018-06-02T12:13:44+02:00,2018-06-02T12:16:25+02:00,161,0.236,225,11
02/06/18,walking,walking,2018-06-02T12:17:39+02:00,2018-06-02T12:18:12+02:00,33,0.025,50,1
02/06/18,walking,walking,2018-06-02T12:24:13+02:00,2018-06-02T12:31:14+02:00,421,0.343,523,15
02/06/18,walking,walking,2018-06-02T12:33:40+02:00,2018-06-02T12:39:00+02:00,320,0.367,490,16
02/06/18,walking,walking,2018-06-02T12:39:01+02:00,2018-06-02T12:42:00+02:00,179,0.354,250,16
02/06/18,walking,walking,2018-06-02T12:42:01+02:00,2018-06-02T12:44:55+02:00,174,0.196,262,9
02/06/18,walking,walking,2018-06-02T12:54:46+02:00,2018-06-02T13:02:57+02:00,491,0.337,546,15
02/06/18,walking,walking,2018-06-02T13:15:35+02:00,2018-06-02T13:18:02+02:00,147,0.166,221,7
02/06/18,walking,walking,2018-06-02T14:06:37+02:00,2018-06-02T14:07:06+02:00,29,0.014,16,1
02/06/18,walking,walking,2018-06-02T14:09:00+02:00,2018-06-02T14:10:13+02:00,73,0.055,110,2
02/06/18,walking,walking,2018-06-02T15:03:30+02:00,2018-06-02T15:07:03+02:00,213,0.207,281,9
02/06/18,walking,walking,2018-06-02T15:07:03+02:00,2018-06-02T15:07:49+02:00,46,0.034,69,2
02/06/18,walking,walking,2018-06-02T16:01:14+02:00,2018-06-02T16:01:43+02:00,29,0.015,30,1
02/06/18,walking,walking,2018-06-02T16:03:19+02:00,2018-06-02T16:04:43+02:00,84,0.063,126,3
02/06/18,walking,walking,2018-06-02T16:17:50+02:00,2018-06-02T16:17:53+02:00,3,0.003,6,0
02/06/18,walking,walking,2018-06-02T16:19:26+02:00,2018-06-02T16:25:31+02:00,365,0.394,525,18
02/06/18,walking,walking,2018-06-02T16:27:03+02:00,2018-06-02T16:27:43+02:00,40,0.030,60,1
02/06/18,walking,walking,2018-06-02T16:28:18+02:00,2018-06-02T16:36:21+02:00,483,0.472,676,21
02/06/18,walking,walking,2018-06-02T16:47:25+02:00,2018-06-02T16:48:09+02:00,44,0.033,66,1
02/06/18,walking,walking,2018-06-02T17:33:40+02:00,2018-06-02T17:34:36+02:00,56,0.035,70,2
02/06/18,walking,walking,2018-06-02T18:21:38+02:00,2018-06-02T18:22:21+02:00,43,0.025,50,1
02/06/18,walking,walking,2018-06-02T19:02:45+02:00,2018-06-02T19:03:24+02:00,39,0.033,67,1
02/06/18,walking,walking,2018-06-02T20:31:26+02:00,2018-06-02T20:33:10+02:00,104,0.071,142,3
02/06/18,walking,walking,2018-06-02T21:27:23+02:00,2018-06-02T21:29:41+02:00,138,0.145,193,6
