Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
15/05/18,walking,walking,2018-05-15T10:25:35+02:00,2018-05-15T10:26:04+02:00,29,0.015,30,1
15/05/18,walking,walking,2018-05-15T11:01:04+02:00,2018-05-15T11:01:54+02:00,50,0.030,60,1
15/05/18,walking,walking,2018-05-15T14:29:06+02:00,2018-05-15T14:38:11+02:00,545,0.765,1026,34
15/05/18,walking,walking,2018-05-15T14:38:11+02:00,2018-05-15T14:38:18+02:00,7,0.005,10,0
15/05/18,walking,walking,2018-05-15T16:58:14+02:00,2018-05-15T17:05:39+02:00,445,0.713,916,32
15/05/18,walking,walking,2018-05-15T17:07:17+02:00,2018-05-15T17:08:30+02:00,73,0.055,111,2
15/05/18,walking,walking,2018-05-15T18:35:33+02:00,2018-05-15T18:36:08+02:00,35,0.017,32,1
15/05/18,transport,transport,2018-05-15T18:39:15+02:00,2018-05-15T18:51:32+02:00,737,2.317,0,0
15/05/18,walking,walking,2018-05-15T18:51:32+02:00,2018-05-15T18:56:29+02:00,297,0.209,399,9
15/05/18,walking,walking,2018-05-15T18:58:17+02:00,2018-05-15T18:59:03+02:00,46,0.035,70,2
15/05/18,walking,walking,2018-05-15T19:07:25+02:00,2018-05-15T19:08:51+02:00,86,0.072,145,3
15/05/18,walking,walking,2018-05-15T19:12:44+02:00,2018-05-15T19:15:26+02:00,162,0.144,289,6
15/05/18,transport,transport,2018-05-15T19:15:26+02:00,2018-05-15T19:25:10+02:00,584,1.868,0,0
15/05/18,walking,walking,2018-05-15T19:26:07+02:00,2018-05-15T19:30:12+02:00,245,0.276,368,12
15/05/18,walking,walking,2018-05-15T20:29:30+02:00,2018-05-15T20:30:19+02:00,49,0.035,70,2
15/05/18,walking,walking,2018-05-15T20:39:05+02:00,2018-05-15T20:50:07+02:00,662,1.116,1379,50
15/05/18,walking,walking,2018-05-15T20:54:23+02:00,2018-05-15T20:55:14+02:00,51,0.038,77,2
15/05/18,walking,walking,2018-05-15T21:00:05+02:00,2018-05-15T21:00:34+02:00,29,0.015,30,1
15/05/18,walking,walking,2018-05-15T23:08:11+02:00,2018-05-15T23:08:18+02:00,7,0.004,8,0
15/05/18,walking,walking,2018-05-15T23:09:30+02:00,2018-05-15T23:23:44+02:00,854,1.175,1254,52
15/05/18,walking,walking,2018-05-15T23:26:25+02:00,2018-05-15T23:26:58+02:00,33,0.025,50,1
