Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
19/06/18,walking,walking,2018-06-19T09:36:07+02:00,2018-06-19T09:36:27+02:00,20,0.015,30,1
19/06/18,walking,walking,2018-06-19T11:03:56+02:00,2018-06-19T11:04:25+02:00,29,0.014,20,1
19/06/18,walking,walking,2018-06-19T12:25:42+02:00,2018-06-19T12:26:51+02:00,69,0.045,90,2
19/06/18,walking,walking,2018-06-19T14:39:45+02:00,2018-06-19T14:40:14+02:00,29,0.020,40,1
19/06/18,walking,walking,2018-06-19T15:09:41+02:00,2018-06-19T15:10:10+02:00,29,0.015,30,1
19/06/18,walking,walking,2018-06-19T15:18:43+02:00,2018-06-19T15:30:45+02:00,722,1.027,1317,46
19/06/18,walking,walking,2018-06-19T15:30:46+02:00,2018-06-19T15:35:18+02:00,272,0.306,408,14
19/06/18,transport,transport,2018-06-19T15:49:56+02:00,2018-06-19T16:00:44+02:00,648,4.101,0,0
19/06/18,walking,walking,2018-06-19T16:00:44+02:00,2018-06-19T16:09:32+02:00,528,0.520,811,23
19/06/18,walking,walking,2018-06-19T16:13:51+02:00,2018-06-19T16:15:05+02:00,74,0.055,111,2
19/06/18,transport,transport,2018-06-19T16:16:53+02:00,2018-06-19T16:25:10+02:00,497,4.248,0,0
19/06/18,walking,walking,2018-06-19T16:28:56+02:00,2018-06-19T16:31:07+02:00,131,0.148,197,7
19/06/18,walking,walking,2018-06-19T17:44:19+02:00,2018-06-19T17:48:42+02:00,263,0.143,287,6
19/06/18,transport,transport,2018-06-19T17:48:42+02:00,2018-06-19T18:10:41+02:00,1319,8.530,0,0
19/06/18,walking,walking,2018-06-19T18:10:41+02:00,2018-06-19T18:14:37+02:00,236,0.195,390,9
19/06/18,walking,walking,2018-06-19T18:33:09+02:00,2018-06-19T18:33:28+02:00,19,0.015,30,1
19/06/18,walking,walking,2018-06-19T20:57:09+02:00,2018-06-19T20:57:38+02:00,29,0.015,30,1
