Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
13/06/18,walking,walking,2018-06-13T08:42:52+02:00,2018-06-13T08:44:41+02:00,109,0.088,176,4
13/06/18,walking,walking,2018-06-13T08:44:42+02:00,2018-06-13T08:59:03+02:00,861,1.304,1587,58
13/06/18,transport,transport,2018-06-13T08:59:03+02:00,2018-06-13T09:56:56+02:00,3473,58.455,0,0
13/06/18,walking,walking,2018-06-13T09:56:56+02:00,2018-06-13T09:59:32+02:00,156,0.144,284,6
13/06/18,transport,transport,2018-06-13T09:59:33+02:00,2018-06-13T10:02:46+02:00,193,3.008,0,0
13/06/18,walking,walking,2018-06-13T10:02:46+02:00,2018-06-13T10:04:52+02:00,126,0.228,190,10
13/06/18,transport,transport,2018-06-13T10:04:52+02:00,2018-06-13T10:08:14+02:00,202,6.137,0,0
13/06/18,transport,transport,2018-06-13T10:08:15+02:00,2018-06-13T10:15:45+02:00,450,2.066,0,0
13/06/18,walking,walking,2018-06-13T10:15:46+02:00,2018-06-13T10:28:30+02:00,764,1.335,1521,59
13/06/18,walking,walking,2018-06-13T10:28:31+02:00,2018-06-13T10:30:52+02:00,141,0.158,211,7
13/06/18,walking,walking,2018-06-13T11:15:29+02:00,2018-06-13T11:15:58+02:00,29,0.014,20,1
13/06/18,walking,walking,2018-06-13T13:23:01+02:00,2018-06-13T13:23:30+02:00,29,0.025,50,1
13/06/18,walking,walking,2018-06-13T16:28:58+02:00,2018-06-13T16:45:34+02:00,996,1.273,1975,57
13/06/18,transport,transport,2018-06-13T16:45:34+02:00,2018-06-13T16:52:43+02:00,429,1.853,0,0
13/06/18,walking,walking,2018-06-13T16:52:43+02:00,2018-06-13T16:58:31+02:00,348,0.761,634,34
13/06/18,transport,transport,2018-06-13T16:58:31+02:00,2018-06-13T17:52:51+02:00,3260,55.171,0,0
13/06/18,walking,walking,2018-06-13T17:52:51+02:00,2018-06-13T18:08:07+02:00,916,1.313,1683,58
