Date,Type,Name,Start,End,Duration
2/19/18,move,transport,2018-02-19T09:41:35-07:00,2018-02-19T09:47:16-07:00,341
2/19/18,place,Unknown,2018-02-19T09:47:17-07:00,2018-02-19T17:40:28-07:00,28391
2/19/18,move,walking,2018-02-19T17:40:28-07:00,2018-02-19T18:02:41-07:00,1333
2/19/18,move,transport,2018-02-19T18:02:41-07:00,2018-02-19T18:09:14-07:00,393
2/19/18,place,Unknown,2018-02-19T18:09:15-07:00,2018-02-19T18:25:34-07:00,979
2/19/18,place,Unknown,2018-02-19T18:25:35-07:00,2018-02-19T20:34:19-07:00,7724
2/19/18,move,transport,2018-02-19T20:34:19-07:00,2018-02-19T20:38:17-07:00,238
2/19/18,place,Unknown,2018-02-19T20:38:18-07:00,2018-02-19T22:55:38-07:00,8240
2/19/18,move,transport,2018-02-19T22:55:38-07:00,2018-02-19T23:01:08-07:00,330
2/19/18,place,Unknown,2018-02-19T23:01:09-07:00,2018-02-20T00:00:00-07:00,3531
