Date,Type,Name,Start,End,Duration
4/5/18,place,Unknown,2018-04-05T00:00:00-07:00,2018-04-05T08:14:28-07:00,29668
4/5/18,move,transport,2018-04-05T08:14:28-07:00,2018-04-05T08:36:37-07:00,1329
4/5/18,place,Unknown,2018-04-05T08:36:38-07:00,2018-04-05T12:05:08-07:00,12510
4/5/18,move,transport,2018-04-05T12:05:08-07:00,2018-04-05T12:09:49-07:00,281
4/5/18,place,Unknown,2018-04-05T12:09:50-07:00,2018-04-05T13:39:29-07:00,5379
4/5/18,place,Unknown,2018-04-05T13:39:30-07:00,2018-04-05T13:41:30-07:00,120
4/5/18,move,walking,2018-04-05T13:41:30-07:00,2018-04-05T14:06:56-07:00,1526
4/5/18,move,transport,2018-04-05T14:06:56-07:00,2018-04-05T14:17:27-07:00,631
4/5/18,place,Unknown,2018-04-05T14:17:28-07:00,2018-04-05T20:20:17-07:00,21769
4/5/18,place,Unknown,2018-04-05T20:20:18-07:00,2018-04-05T20:53:16-07:00,1978
4/5/18,place,Unknown,2018-04-05T20:53:17-07:00,2018-04-05T21:43:20-07:00,3003
4/5/18,place,Unknown,2018-04-05T21:43:20-07:00,2018-04-05T22:44:19-07:00,3659
4/5/18,move,transport,2018-04-05T22:44:19-07:00,2018-04-05T23:00:46-07:00,987
4/5/18,place,Unknown,2018-04-05T23:00:47-07:00,2018-04-06T00:00:00-07:00,3553
