Date,Type,Name,Start,End,Duration
4/19/18,place,Unknown,2018-04-19T00:00:00-07:00,2018-04-19T08:31:56-07:00,30716
4/19/18,move,transport,2018-04-19T08:31:56-07:00,2018-04-19T08:45:18-07:00,802
4/19/18,place,Unknown,2018-04-19T08:45:19-07:00,2018-04-19T12:26:55-07:00,13296
4/19/18,move,transport,2018-04-19T12:26:55-07:00,2018-04-19T12:40:37-07:00,822
4/19/18,place,Unknown,2018-04-19T12:40:38-07:00,2018-04-19T13:09:05-07:00,1707
4/19/18,move,walking,2018-04-19T13:09:05-07:00,2018-04-19T13:23:21-07:00,856
4/19/18,place,Unknown,2018-04-19T13:23:22-07:00,2018-04-19T14:16:04-07:00,3162
4/19/18,move,walking,2018-04-19T14:16:04-07:00,2018-04-19T14:31:21-07:00,917
4/19/18,move,transport,2018-04-19T14:31:21-07:00,2018-04-19T14:46:07-07:00,886
4/19/18,place,Unknown,2018-04-19T14:46:08-07:00,2018-04-19T20:44:03-07:00,21475
