Date,Type,Name,Start,End,Duration
4/26/18,place,Unknown,2018-04-26T00:00:00-07:00,2018-04-26T08:00:48-07:00,28848
4/26/18,move,transport,2018-04-26T08:00:48-07:00,2018-04-26T08:09:24-07:00,516
4/26/18,place,Unknown,2018-04-26T08:09:25-07:00,2018-04-26T09:13:54-07:00,3869
4/26/18,move,transport,2018-04-26T09:13:54-07:00,2018-04-26T10:04:48-07:00,3054
4/26/18,place,Unknown,2018-04-26T10:04:49-07:00,2018-04-26T10:34:08-07:00,1759
4/26/18,move,transport,2018-04-26T10:34:08-07:00,2018-04-26T10:40:50-07:00,402
4/26/18,place,Unknown,2018-04-26T10:40:50-07:00,2018-04-26T12:12:09-07:00,5479
4/26/18,move,transport,2018-04-26T12:12:09-07:00,2018-04-26T12:19:03-07:00,414
4/26/18,place,Unknown,2018-04-26T12:19:03-07:00,2018-04-26T12:36:32-07:00,1049
4/26/18,place,Unknown,2018-04-26T12:36:33-07:00,2018-04-26T12:57:57-07:00,1284
4/26/18,move,walking,2018-04-26T12:57:57-07:00,2018-04-26T13:00:56-07:00,179
4/26/18,place,Unknown,2018-04-26T13:00:56-07:00,2018-04-26T14:54:40-07:00,6824
