Date,Type,Name,Start,End,Duration
11/4/17,place,Unknown,2017-11-04T00:00:00-07:00,2017-11-04T18:15:01-07:00,65701
11/4/17,move,transport,2017-11-04T18:15:01-07:00,2017-11-04T18:31:41-07:00,1000
11/4/17,move,walking,2017-11-04T18:31:41-07:00,2017-11-04T18:44:05-07:00,744
11/4/17,place,Unknown,2017-11-04T18:44:05-07:00,2017-11-04T18:52:38-07:00,513
11/4/17,move,walking,2017-11-04T18:52:38-07:00,2017-11-04T19:03:44-07:00,666
11/4/17,place,Unknown,2017-11-04T19:03:44-07:00,2017-11-04T19:22:13-07:00,1109
11/4/17,move,transport,2017-11-04T19:22:13-07:00,2017-11-04T19:26:49-07:00,276
11/4/17,place,Unknown,2017-11-04T19:26:50-07:00,2017-11-04T20:37:03-07:00,4213
11/4/17,place,Unknown,2017-11-04T20:37:04-07:00,2017-11-04T21:00:15-07:00,1391
11/4/17,move,transport,2017-11-04T21:00:15-07:00,2017-11-04T21:03:14-07:00,179
11/4/17,place,Unknown,2017-11-04T21:03:15-07:00,2017-11-04T22:09:24-07:00,3969
11/4/17,move,transport,2017-11-04T22:09:24-07:00,2017-11-04T22:23:55-07:00,871
11/4/17,place,Unknown,2017-11-04T22:23:56-07:00,2017-11-05T00:00:00-07:00,5764
