Date,Type,Name,Start,End,Duration
7/23/18,place,Unknown,2018-07-23T00:00:00-07:00,2018-07-23T07:52:25-07:00,28345
7/23/18,move,transport,2018-07-23T07:52:25-07:00,2018-07-23T08:00:18-07:00,473
7/23/18,place,Unknown,2018-07-23T08:00:18-07:00,2018-07-23T09:19:32-07:00,4754
7/23/18,move,transport,2018-07-23T09:19:32-07:00,2018-07-23T09:35:40-07:00,968
7/23/18,place,Unknown,2018-07-23T09:35:41-07:00,2018-07-23T16:40:08-07:00,25467
7/23/18,move,walking,2018-07-23T16:40:08-07:00,2018-07-23T16:48:57-07:00,529
7/23/18,move,transport,2018-07-23T16:48:58-07:00,2018-07-23T16:58:54-07:00,596
7/23/18,move,walking,2018-07-23T16:58:54-07:00,2018-07-23T17:00:04-07:00,70
7/23/18,move,transport,2018-07-23T17:00:04-07:00,2018-07-23T17:11:36-07:00,692
7/23/18,move,walking,2018-07-23T17:11:36-07:00,2018-07-23T17:22:28-07:00,652
7/23/18,move,transport,2018-07-23T17:22:29-07:00,2018-07-23T17:28:32-07:00,363
7/23/18,place,Unknown,2018-07-23T17:48:42-07:00,2018-07-23T21:42:51-07:00,14049
7/23/18,move,transport,2018-07-23T21:42:51-07:00,2018-07-23T21:55:27-07:00,756
7/23/18,place,Unknown,2018-07-23T21:55:28-07:00,2018-07-24T00:00:00-07:00,7472
