"Date","Keys","Clicks"
"2018-11-21",17859,2955
"2018-11-22",11979,2418
"2018-11-23",10447,2053
"2018-11-24",6352,1868
"2018-11-25",12696,1755
"2018-11-26",8835,2864
"2018-11-27",18,28
