"Date","Keys","Clicks"
"2019-01-10",7155,812
"2019-01-11",11097,1688
"2019-01-12",10054,3973
"2019-01-13",7186,3075
"2019-01-14",10243,2245
"2019-01-15",15784,3496
"2019-01-16",1812,54
