"Date","Keys","Clicks"
"2018-11-16",10030,3438
"2018-11-17",7721,2706
"2018-11-18",7193,4162
"2018-11-19",7140,3028
"2018-11-20",6906,2416
"2018-11-21",17859,2955
"2018-11-22",206,71
