"Date","Keys","Clicks"
"2018-12-31",12966,4081
"2019-01-01",11922,5657
"2019-01-02",8847,3366
"2019-01-03",15261,4290
"2019-01-04",11379,3796
"2019-01-05",15810,3975
"2019-01-06",7323,2127
