Date,Type,Name,Start,End,Duration
2/15/18,place,Unknown,2018-02-15T00:00:00-07:00,2018-02-15T09:26:00-07:00,33960
2/15/18,move,transport,2018-02-15T09:26:00-07:00,2018-02-15T09:31:56-07:00,356
2/15/18,place,Unknown,2018-02-15T09:31:57-07:00,2018-02-15T10:33:37-07:00,3700
2/15/18,place,Unknown,2018-02-15T10:33:37-07:00,2018-02-15T13:46:21-07:00,11564
2/15/18,move,transport,2018-02-15T13:46:21-07:00,2018-02-15T13:50:53-07:00,272
2/15/18,place,Unknown,2018-02-15T13:50:54-07:00,2018-02-15T16:53:32-07:00,10958
2/15/18,place,Unknown,2018-02-15T16:53:33-07:00,2018-02-15T17:02:10-07:00,517
2/15/18,move,transport,2018-02-15T17:02:10-07:00,2018-02-15T17:11:02-07:00,532
2/15/18,place,Unknown,2018-02-15T17:11:03-07:00,2018-02-15T17:18:03-07:00,420
2/15/18,move,walking,2018-02-15T17:18:03-07:00,2018-02-15T17:32:26-07:00,863
2/15/18,place,Unknown,2018-02-15T17:32:27-07:00,2018-02-15T17:34:33-07:00,126
2/15/18,move,walking,2018-02-15T17:34:33-07:00,2018-02-15T17:46:32-07:00,719
2/15/18,place,Unknown,2018-02-15T17:46:32-07:00,2018-02-15T17:59:00-07:00,748
2/15/18,move,walking,2018-02-15T17:59:00-07:00,2018-02-15T18:05:26-07:00,386
2/15/18,move,transport,2018-02-15T18:05:26-07:00,2018-02-15T18:16:55-07:00,689
2/15/18,place,Unknown,2018-02-15T18:16:56-07:00,2018-02-15T22:34:10-07:00,15434
2/15/18,move,transport,2018-02-15T22:34:10-07:00,2018-02-15T22:37:43-07:00,213
2/15/18,place,Unknown,2018-02-15T22:37:44-07:00,2018-02-16T00:00:00-07:00,4936
