Date,Type,Name,Start,End,Duration
1/9/18,place,Unknown,2018-01-09T12:54:28-07:00,2018-01-09T15:22:33-07:00,8885
1/9/18,move,transport,2018-01-09T15:22:33-07:00,2018-01-09T15:32:03-07:00,570
1/9/18,place,Unknown,2018-01-09T15:32:04-07:00,2018-01-09T15:44:38-07:00,754
1/9/18,move,walking,2018-01-09T15:44:38-07:00,2018-01-09T16:02:00-07:00,1042
1/9/18,move,transport,2018-01-09T16:02:00-07:00,2018-01-09T16:09:59-07:00,479
1/9/18,place,Unknown,2018-01-09T16:10:00-07:00,2018-01-09T16:22:16-07:00,736
1/9/18,move,transport,2018-01-09T16:22:16-07:00,2018-01-09T16:24:27-07:00,131
1/9/18,place,Unknown,2018-01-09T16:27:53-07:00,2018-01-09T22:48:49-07:00,22856
1/9/18,move,transport,2018-01-09T22:48:49-07:00,2018-01-09T22:54:11-07:00,322
1/9/18,place,Unknown,2018-01-09T22:54:12-07:00,2018-01-10T00:00:00-07:00,3948
