Date,Type,Name,Start,End,Duration
7/15/18,move,transport,2018-07-15T08:57:28-07:00,2018-07-15T09:06:50-07:00,562
7/15/18,place,Unknown,2018-07-15T09:06:51-07:00,2018-07-15T10:04:39-07:00,3468
7/15/18,place,Unknown,2018-07-15T10:04:39-07:00,2018-07-15T13:13:25-07:00,11326
7/15/18,place,Unknown,2018-07-15T15:32:05-07:00,2018-07-15T15:43:33-07:00,688
7/15/18,move,walking,2018-07-15T15:43:33-07:00,2018-07-15T15:47:27-07:00,234
7/15/18,place,Unknown,2018-07-15T15:47:28-07:00,2018-07-15T16:59:24-07:00,4316
7/15/18,move,walking,2018-07-15T16:59:24-07:00,2018-07-15T17:06:47-07:00,443
7/15/18,move,transport,2018-07-15T17:06:47-07:00,2018-07-15T17:16:14-07:00,567
7/15/18,place,Unknown,2018-07-15T17:16:15-07:00,2018-07-15T20:44:30-07:00,12495
7/15/18,place,Unknown,2018-07-15T20:46:13-07:00,2018-07-15T22:37:22-07:00,6669
7/15/18,move,transport,2018-07-15T22:37:22-07:00,2018-07-15T22:52:19-07:00,897
7/15/18,place,Unknown,2018-07-15T22:52:20-07:00,2018-07-16T00:00:00-07:00,4060
